,tournamentId,name,year,month,displayDate,dateAccessibilityText,display,status,champions,championEarnings,courseData,logo,beautyImageAsset,ticketing,purse,standings,networks,useTournamentSiteUrl,season_year,tournamentSiteUrl,tournamentCategoryInfo
30,R2012490,The Greenbrier Classic,2012,July,Jul 5 - 8,July 5th through July 8th,SHOW,COMPLETED,"[{'displayName': 'Ted Potter, Jr.', 'playerId': '27556'}]","$1,098,000","{'name': 'The Old White TPC', 'city': 'White Sulphur Springs', 'stateCode': 'WV', 'country': 'United States of America', 'countryCode': 'USA'}","{'__typename': 'ImageAsset', 'imageOrg': 'pgatour-prod', 'imagePath': 'tournaments/logos/r000', 'assetType': 'image', 'fallbackImage': 'tournaments:logos:r000.png'}","{'__typename': 'ImageAsset', 'imageOrg': 'pgatour-prod', 'imagePath': 'pgatour/courses/r490/771/holes/hole18', 'assetType': 'image', 'fallbackImage': 'placeholders:tournamentBackgroundSolid.png'}","{'enabled': False, 'ios': {}, 'android': {}}","$6,100,000","{'heading': 'FEDEXCUP', 'value': '500 pts'}",[],False,2012,,
31,R2012030,John Deere Classic,2012,July,Jul 12 - 15,July 12th through July 15th,SHOW,COMPLETED,"[{'displayName': 'Zach Johnson', 'playerId': '24024'}]","$828,000","{'name': 'TPC Deere Run', 'city': 'Silvis', 'stateCode': 'IL', 'country': 'United States of America', 'countryCode': 'USA'}","{'__typename': 'ImageAsset', 'imageOrg': 'pgatour-prod', 'imagePath': 'tournaments/logos/r000', 'assetType': 'image', 'fallbackImage': 'tournaments:logos:r000.png'}","{'__typename': 'ImageAsset', 'imageOrg': 'pgatour-prod', 'imagePath': 'pgatour/courses/r030/669/holes/hole18', 'assetType': 'image', 'fallbackImage': 'placeholders:tournamentBackgroundSolid.png'}","{'enabled': False, 'ios': {}, 'android': {}}","$4,600,000","{'heading': 'FEDEXCUP', 'value': '500 pts'}",[],False,2012,,
32,R2012100,The Open Championship,2012,July,Jul 19 - 22,July 19th through July 22nd,SHOW,COMPLETED,"[{'displayName': 'Ernie Els', 'playerId': '06522'}]","$1,405,890","{'name': 'Royal Lytham St. Anne', 'city': 'Lytham St Annes, Lancashire', 'stateCode': '', 'country': 'England', 'countryCode': 'ENG'}","{'__typename': 'ImageAsset', 'imageOrg': 'pgatour-prod', 'imagePath': 'tournaments/logos/r000', 'assetType': 'image', 'fallbackImage': 'tournaments:logos:r000.png'}","{'__typename': 'ImageAsset', 'imageOrg': 'pgatour-prod', 'imagePath': 'pgatour/courses/r100/539/holes/hole18', 'assetType': 'image', 'fallbackImage': 'placeholders:tournamentBackgroundSolid.png'}","{'enabled': False, 'ios': {}, 'android': {}}","$8,000,000","{'heading': 'FEDEXCUP', 'value': '600 pts'}",[],False,2012,,
33,R2012054,True South Classic,2012,July,Jul 19 - 22,July 19th through July 22nd,SHOW,COMPLETED,"[{'displayName': 'Scott Stallings', 'playerId': '30692'}]","$540,000","{'name': 'Annandale GC', 'city': 'Madison', 'stateCode': 'MS', 'country': 'United States of America', 'countryCode': 'USA'}","{'__typename': 'ImageAsset', 'imageOrg': 'pgatour-prod', 'imagePath': 'tournaments/logos/r000', 'assetType': 'image', 'fallbackImage': 'tournaments:logos:r000.png'}","{'__typename': 'ImageAsset', 'imageOrg': 'pgatour-prod', 'imagePath': 'pgatour/courses/r054/609/holes/hole18', 'assetType': 'image', 'fallbackImage': 'placeholders:tournamentBackgroundSolid.png'}","{'enabled': False, 'ios': {}, 'android': {}}","$3,000,000","{'heading': 'FEDEXCUP', 'value': '250 pts'}",[],False,2012,,
34,R2012032,RBC Canadian Open,2012,July,Jul 26 - 29,July 26th through July 29th,SHOW,COMPLETED,"[{'displayName': 'Scott Piercy', 'playerId': '25818'}]","$936,000","{'name': 'Hamilton G&CC', 'city': 'Ancaster', 'stateCode': '', 'country': 'Canada', 'countryCode': 'CAN'}","{'__typename': 'ImageAsset', 'imageOrg': 'pgatour-prod', 'imagePath': 'tournaments/logos/r000', 'assetType': 'image', 'fallbackImage': 'tournaments:logos:r000.png'}","{'__typename': 'ImageAsset', 'imageOrg': 'pgatour-prod', 'imagePath': 'pgatour/courses/r032/694/holes/hole18', 'assetType': 'image', 'fallbackImage': 'placeholders:tournamentBackgroundSolid.png'}","{'enabled': False, 'ios': {}, 'android': {}}","$5,200,000","{'heading': 'FEDEXCUP', 'value': '500 pts'}",[],False,2012,,
35,R2012476,World Golf Championships-Bridgestone Invitational,2012,August,Aug 2 - 5,August 2nd through August 5th,SHOW,COMPLETED,"[{'displayName': 'Keegan Bradley', 'playerId': '33141'}]","$1,400,000","{'name': 'Firestone CC (South)', 'city': 'Akron', 'stateCode': 'OH', 'country': 'United States of America', 'countryCode': 'USA'}","{'__typename': 'ImageAsset', 'imageOrg': 'pgatour-prod', 'imagePath': 'tournaments/logos/r000', 'assetType': 'image', 'fallbackImage': 'tournaments:logos:r000.png'}","{'__typename': 'ImageAsset', 'imageOrg': 'pgatour-prod', 'imagePath': 'pgatour/courses/r476/036/holes/hole18', 'assetType': 'image', 'fallbackImage': 'placeholders:tournamentBackgroundSolid.png'}","{'enabled': False, 'ios': {}, 'android': {}}","$8,500,000","{'heading': 'FEDEXCUP', 'value': '550 pts'}",[],False,2012,,
36,R2012472,Reno-Tahoe Open,2012,August,Aug 2 - 5,August 2nd through August 5th,SHOW,COMPLETED,"[{'displayName': 'J.J. Henry', 'playerId': '23353'}]","$540,000","{'name': 'Montreux G&CC', 'city': 'Reno', 'stateCode': 'NV', 'country': 'United States of America', 'countryCode': 'USA'}","{'__typename': 'ImageAsset', 'imageOrg': 'pgatour-prod', 'imagePath': 'tournaments/logos/r000', 'assetType': 'image', 'fallbackImage': 'tournaments:logos:r000.png'}","{'__typename': 'ImageAsset', 'imageOrg': 'pgatour-prod', 'imagePath': 'pgatour/courses/r472/660/holes/hole18', 'assetType': 'image', 'fallbackImage': 'placeholders:tournamentBackgroundSolid.png'}","{'enabled': False, 'ios': {}, 'android': {}}","$3,000,000","{'heading': 'FEDEXCUP', 'value': '250 pts'}",[],False,2012,,
37,R2012033,PGA Championship,2012,August,Aug 9 - 12,August 9th through August 12th,SHOW,COMPLETED,"[{'displayName': 'Rory McIlroy', 'playerId': '28237'}]","$1,445,000","{'name': 'Ocean Course at Kiawah Island', 'city': 'Kiawah Island', 'stateCode': 'SC', 'country': 'United States of America', 'countryCode': 'USA'}","{'__typename': 'ImageAsset', 'imageOrg': 'pgatour-prod', 'imagePath': 'tournaments/logos/r000', 'assetType': 'image', 'fallbackImage': 'tournaments:logos:r000.png'}","{'__typename': 'ImageAsset', 'imageOrg': 'pgatour-prod', 'imagePath': 'pgatour/courses/r033/697/holes/hole18', 'assetType': 'image', 'fallbackImage': 'placeholders:tournamentBackgroundSolid.png'}","{'enabled': False, 'ios': {}, 'android': {}}","$8,000,000","{'heading': 'FEDEXCUP', 'value': '600 pts'}",[],False,2012,,
38,R2012013,Wyndham Championship,2012,August,Aug 16 - 19,August 16th through August 19th,SHOW,COMPLETED,"[{'displayName': 'Sergio Garcia', 'playerId': '21209'}]","$936,000","{'name': 'Sedgefield Country Club', 'city': 'Greensboro', 'stateCode': 'NC', 'country': 'United States of America', 'countryCode': 'USA'}","{'__typename': 'ImageAsset', 'imageOrg': 'pgatour-prod', 'imagePath': 'tournaments/logos/r000', 'assetType': 'image', 'fallbackImage': 'tournaments:logos:r000.png'}","{'__typename': 'ImageAsset', 'imageOrg': 'pgatour-prod', 'imagePath': 'pgatour/courses/r013/752/holes/hole18', 'assetType': 'image', 'fallbackImage': 'placeholders:tournamentBackgroundSolid.png'}","{'enabled': False, 'ios': {}, 'android': {}}","$5,200,000","{'heading': 'FEDEXCUP', 'value': '500 pts'}",[],False,2012,,
39,R2012027,The Barclays,2012,August,Aug 23 - 26,August 23rd through August 26th,SHOW,COMPLETED,"[{'displayName': 'Nick Watney', 'playerId': '27095'}]","$1,440,000","{'name': 'Bethpage State Park (Black)', 'city': 'Farmingdale', 'stateCode': 'NY', 'country': 'United States of America', 'countryCode': 'USA'}","{'__typename': 'ImageAsset', 'imageOrg': 'pgatour-prod', 'imagePath': 'tournaments/logos/r000', 'assetType': 'image', 'fallbackImage': 'tournaments:logos:r000.png'}","{'__typename': 'ImageAsset', 'imageOrg': 'pgatour-prod', 'imagePath': 'pgatour/courses/r027/689/holes/hole18', 'assetType': 'image', 'fallbackImage': 'placeholders:tournamentBackgroundSolid.png'}","{'enabled': False, 'ios': {}, 'android': {}}","$8,000,000","{'heading': 'FEDEXCUP', 'value': '2,500 pts'}",[],False,2012,,
40,R2012505,Deutsche Bank Championship,2012,August,Aug 31 - Sep 3,August 31st through September 3rd,SHOW,COMPLETED,"[{'displayName': 'Rory McIlroy', 'playerId': '28237'}]","$1,440,000","{'name': 'TPC Boston', 'city': 'Norton', 'stateCode': 'MA', 'country': 'United States of America', 'countryCode': 'USA'}","{'__typename': 'ImageAsset', 'imageOrg': 'pgatour-prod', 'imagePath': 'tournaments/logos/r000', 'assetType': 'image', 'fallbackImage': 'tournaments:logos:r000.png'}","{'__typename': 'ImageAsset', 'imageOrg': 'pgatour-prod', 'imagePath': 'pgatour/courses/r505/700/holes/hole18', 'assetType': 'image', 'fallbackImage': 'placeholders:tournamentBackgroundSolid.png'}","{'enabled': False, 'ios': {}, 'android': {}}","$8,000,000","{'heading': 'FEDEXCUP', 'value': '2,500 pts'}",[],False,2012,,
41,R2012028,BMW Championship,2012,September,Sep 6 - 9,September 6th through September 9th,SHOW,COMPLETED,"[{'displayName': 'Rory McIlroy', 'playerId': '28237'}]","$1,440,000","{'name': 'Crooked Stick GC', 'city': 'Carmel', 'stateCode': 'IN', 'country': 'United States of America', 'countryCode': 'USA'}","{'__typename': 'ImageAsset', 'imageOrg': 'pgatour-prod', 'imagePath': 'tournaments/logos/r000', 'assetType': 'image', 'fallbackImage': 'tournaments:logos:r000.png'}","{'__typename': 'ImageAsset', 'imageOrg': 'pgatour-prod', 'imagePath': 'pgatour/courses/r028/527/holes/hole18', 'assetType': 'image', 'fallbackImage': 'placeholders:tournamentBackgroundSolid.png'}","{'enabled': False, 'ios': {}, 'android': {}}","$8,000,000","{'heading': 'FEDEXCUP', 'value': '2,500 pts'}",[],False,2012,,
42,R2012060,TOUR Championship by Coca-Cola,2012,September,Sep 20 - 23,September 20th through September 23rd,SHOW,COMPLETED,"[{'displayName': 'Brandt Snedeker', 'playerId': '27649'}]","$1,440,000","{'name': 'East Lake Golf Club', 'city': 'Atlanta', 'stateCode': 'GA', 'country': 'United States of America', 'countryCode': 'USA'}","{'__typename': 'ImageAsset', 'imageOrg': 'pgatour-prod', 'imagePath': 'tournaments/logos/r000', 'assetType': 'image', 'fallbackImage': 'tournaments:logos:r000.png'}","{'__typename': 'ImageAsset', 'imageOrg': 'pgatour-prod', 'imagePath': 'pgatour/courses/r060/688/holes/hole18', 'assetType': 'image', 'fallbackImage': 'placeholders:tournamentBackgroundSolid.png'}","{'enabled': False, 'ios': {}, 'android': {}}","$8,000,000",,[],False,2012,,
43,R2012468,Ryder Cup,2012,September,Sep 28 - 30,September 28th through September 30th,SHOW,COMPLETED,"[{'displayName': 'Paul Lawrie', 'playerId': '19904'}, {'displayName': 'Lee Westwood', 'playerId': '20396'}, {'displayName': 'Sergio Garcia', 'playerId': '21209'}, {'displayName': 'Justin Rose', 'playerId': '22405'}, {'displayName': 'Peter Hanson', 'playerId': '22792'}, {'displayName': 'Nicolas Colsaerts', 'playerId': '23452'}, {'displayName': 'Luke Donald', 'playerId': '23983'}, {'displayName': 'Ian Poulter', 'playerId': '24138'}, {'displayName': 'Francesco Molinari', 'playerId': '25198'}, {'displayName': 'Graeme McDowell', 'playerId': '25572'}, {'displayName': 'Martin Kaymer', 'playerId': '27408'}, {'displayName': 'Rory McIlroy', 'playerId': '28237'}]",,"{'name': 'Medinah CC (No. 3)', 'city': 'Medinah', 'stateCode': 'IL', 'country': 'United States of America', 'countryCode': 'USA'}","{'__typename': 'ImageAsset', 'imageOrg': 'pgatour-prod', 'imagePath': 'tournaments/logos/r000', 'assetType': 'image', 'fallbackImage': 'tournaments:logos:r000.png'}","{'__typename': 'ImageAsset', 'imageOrg': 'pgatour-prod', 'imagePath': 'pgatour/courses/r468/659/holes/hole18', 'assetType': 'image', 'fallbackImage': 'placeholders:tournamentBackgroundSolid.png'}","{'enabled': False, 'ios': {}, 'android': {}}",$0,,[],False,2012,,
44,R2012047,Justin Timberlake Shriners Hospitals for Children Open,2012,October,Oct 4 - 7,October 4th through October 7th,SHOW,COMPLETED,"[{'displayName': 'Ryan Moore', 'playerId': '26596'}]","$810,000","{'name': 'TPC Summerlin', 'city': 'Las Vegas', 'stateCode': 'NV', 'country': 'United States of America', 'countryCode': 'USA'}","{'__typename': 'ImageAsset', 'imageOrg': 'pgatour-prod', 'imagePath': 'tournaments/logos/r000', 'assetType': 'image', 'fallbackImage': 'tournaments:logos:r000.png'}","{'__typename': 'ImageAsset', 'imageOrg': 'pgatour-prod', 'imagePath': 'pgatour/courses/r047/538/holes/hole18', 'assetType': 'image', 'fallbackImage': 'placeholders:tournamentBackgroundSolid.png'}","{'enabled': False, 'ios': {}, 'android': {}}","$4,500,000",,[],False,2012,,
45,R2012464,Frys.com Open,2012,October,Oct 11 - 14,October 11th through October 14th,SHOW,COMPLETED,"[{'displayName': 'Jonas Blixt', 'playerId': '27895'}]","$900,000","{'name': 'CordeValle GC', 'city': 'San Martin', 'stateCode': 'CA', 'country': 'United States of America', 'countryCode': 'USA'}","{'__typename': 'ImageAsset', 'imageOrg': 'pgatour-prod', 'imagePath': 'tournaments/logos/r000', 'assetType': 'image', 'fallbackImage': 'tournaments:logos:r000.png'}","{'__typename': 'ImageAsset', 'imageOrg': 'pgatour-prod', 'imagePath': 'pgatour/courses/r464/775/holes/hole18', 'assetType': 'image', 'fallbackImage': 'placeholders:tournamentBackgroundSolid.png'}","{'enabled': False, 'ios': {}, 'android': {}}","$5,000,000",,[],False,2012,,
46,R2012493,The McGladrey Classic,2012,October,Oct 18 - 21,October 18th through October 21st,SHOW,COMPLETED,"[{'displayName': 'Tommy Gainey', 'playerId': '30750'}]","$720,000","{'name': 'Sea Island Golf Club (Seaside Course)', 'city': 'St. Simons Island', 'stateCode': 'GA', 'country': 'United States of America', 'countryCode': 'USA'}","{'__typename': 'ImageAsset', 'imageOrg': 'pgatour-prod', 'imagePath': 'tournaments/logos/r000', 'assetType': 'image', 'fallbackImage': 'tournaments:logos:r000.png'}","{'__typename': 'ImageAsset', 'imageOrg': 'pgatour-prod', 'imagePath': 'pgatour/courses/r493/776/holes/hole18', 'assetType': 'image', 'fallbackImage': 'placeholders:tournamentBackgroundSolid.png'}","{'enabled': False, 'ios': {}, 'android': {}}","$4,000,000",,[],False,2012,,
47,R2012504,PGA Grand Slam of Golf,2012,October,Oct 22 - 24,October 22nd through October 24th,SHOW,COMPLETED,"[{'displayName': 'Padraig Harrington', 'playerId': '20766'}]","$600,000","{'name': 'Port Royal Golf Course', 'city': 'Southampton', 'stateCode': '', 'country': 'Bermuda', 'countryCode': 'BER'}","{'__typename': 'ImageAsset', 'imageOrg': 'pgatour-prod', 'imagePath': 'tournaments/logos/r000', 'assetType': 'image', 'fallbackImage': 'tournaments:logos:r000.png'}","{'__typename': 'ImageAsset', 'imageOrg': 'pgatour-prod', 'imagePath': 'pgatour/courses/r504/765/holes/hole18', 'assetType': 'image', 'fallbackImage': 'placeholders:tournamentBackgroundSolid.png'}","{'enabled': False, 'ios': {}, 'android': {}}","$1,350,000",,[],False,2012,,
48,R2012494,CIMB Classic,2012,October,Oct 25 - 28,October 25th through October 28th,SHOW,COMPLETED,"[{'displayName': 'Nick Watney', 'playerId': '27095'}]","$1,300,000","{'name': 'The Mines Resort & GC', 'city': 'Kuala Lumpur', 'stateCode': '', 'country': 'Malaysia', 'countryCode': 'MAS'}","{'__typename': 'ImageAsset', 'imageOrg': 'pgatour-prod', 'imagePath': 'tournaments/logos/r000', 'assetType': 'image', 'fallbackImage': 'tournaments:logos:r000.png'}","{'__typename': 'ImageAsset', 'imageOrg': 'pgatour-prod', 'imagePath': 'pgatour/courses/r494/777/holes/hole18', 'assetType': 'image', 'fallbackImage': 'placeholders:tournamentBackgroundSolid.png'}","{'enabled': False, 'ios': {}, 'android': {}}","$6,100,000",,[],False,2012,,
49,R2012489,World Golf Championships-HSBC Champions,2012,November,Nov 1 - 4,November 1st through November 4th,SHOW,COMPLETED,"[{'displayName': 'Ian Poulter', 'playerId': '24138'}]","$1,200,000","{'name': 'Mission Hills GC (Olazabal)', 'city': 'Guangdong', 'stateCode': '', 'country': ""People's Republic of China"", 'countryCode': 'CHN'}","{'__typename': 'ImageAsset', 'imageOrg': 'pgatour-prod', 'imagePath': 'tournaments/logos/r000', 'assetType': 'image', 'fallbackImage': 'tournaments:logos:r000.png'}","{'__typename': 'ImageAsset', 'imageOrg': 'pgatour-prod', 'imagePath': 'pgatour/courses/r489/737/holes/hole18', 'assetType': 'image', 'fallbackImage': 'placeholders:tournamentBackgroundSolid.png'}","{'enabled': False, 'ios': {}, 'android': {}}","$7,000,000",,[],False,2012,,
50,R2012045,Children's Miracle Network Hospitals Classic,2012,November,Nov 8 - 11,November 8th through November 11th,SHOW,COMPLETED,"[{'displayName': 'Charlie Beljan', 'playerId': '32334'}]","$846,000","{'name': 'Magnolia GC', 'city': 'Lake Buena Vista', 'stateCode': 'FL', 'country': 'United States of America', 'countryCode': 'USA'}","{'__typename': 'ImageAsset', 'imageOrg': 'pgatour-prod', 'imagePath': 'tournaments/logos/r000', 'assetType': 'image', 'fallbackImage': 'tournaments:logos:r000.png'}","{'__typename': 'ImageAsset', 'imageOrg': 'pgatour-prod', 'imagePath': 'pgatour/courses/r045/045/holes/hole18', 'assetType': 'image', 'fallbackImage': 'placeholders:tournamentBackgroundSolid.png'}","{'enabled': False, 'ios': {}, 'android': {}}","$4,700,000",,[],False,2012,,
51,R2012509,Tyco Golf Skills Challenge,2012,November,Nov 12 - 14,November 12th through November 14th,SHOW,COMPLETED,"[{'displayName': 'Justin Rose', 'playerId': '22405'}, {'displayName': 'Peter Hanson', 'playerId': '22792'}]","$142,500","{'name': 'The Breakers (Ocean)', 'city': 'Palm Beach', 'stateCode': 'FL', 'country': 'United States of America', 'countryCode': 'USA'}","{'__typename': 'ImageAsset', 'imageOrg': 'pgatour-prod', 'imagePath': 'tournaments/logos/r000', 'assetType': 'image', 'fallbackImage': 'tournaments:logos:r000.png'}","{'__typename': 'ImageAsset', 'imageOrg': 'pgatour-prod', 'imagePath': 'pgatour/courses/r509/768/holes/hole18', 'assetType': 'image', 'fallbackImage': 'placeholders:tournamentBackgroundSolid.png'}","{'enabled': False, 'ios': {}, 'android': {}}","$800,000",,[],False,2012,,
52,R2012324,Wendy's 3-Tour Challenge,2012,November,Nov 12 - 13,November 12th through November 13th,SHOW,COMPLETED,"[{'displayName': 'Davis Love III', 'playerId': '01706'}, {'displayName': 'Nick Watney', 'playerId': '27095'}, {'displayName': 'Jason Day', 'playerId': '28089'}]","$166,667","{'name': 'Rio Secco GC', 'city': 'Henderson', 'stateCode': 'NV', 'country': 'United States of America', 'countryCode': 'USA'}","{'__typename': 'ImageAsset', 'imageOrg': 'pgatour-prod', 'imagePath': 'tournaments/logos/r000', 'assetType': 'image', 'fallbackImage': 'tournaments:logos:r000.png'}","{'__typename': 'ImageAsset', 'imageOrg': 'pgatour-prod', 'imagePath': 'pgatour/courses/r324/758/holes/hole18', 'assetType': 'image', 'fallbackImage': 'placeholders:tournamentBackgroundSolid.png'}","{'enabled': False, 'ios': {}, 'android': {}}","$1,000,000",,[],False,2012,,
53,R2012088,PGA TOUR Qualifying Tournament,2012,November,Nov 28 - Dec 3,November 28th through December 3rd,SHOW,COMPLETED,"[{'displayName': 'Dong Hwan Lee', 'playerId': '28092'}]","$50,000","{'name': 'Jack Nicklaus (Tournament)', 'city': 'La Quinta', 'stateCode': 'CA', 'country': 'United States of America', 'countryCode': 'USA'}","{'__typename': 'ImageAsset', 'imageOrg': 'pgatour-prod', 'imagePath': 'tournaments/logos/r000', 'assetType': 'image', 'fallbackImage': 'tournaments:logos:r000.png'}","{'__typename': 'ImageAsset', 'imageOrg': 'pgatour-prod', 'imagePath': 'pgatour/courses/r088/702/holes/hole18', 'assetType': 'image', 'fallbackImage': 'placeholders:tournamentBackgroundSolid.png'}","{'enabled': False, 'ios': {}, 'android': {}}","$1,057,500",,[],False,2012,,
54,R2012478,World Challenge presented by Northwestern Mutual,2012,November,Nov 29 - Dec 2,November 29th through December 2nd,SHOW,COMPLETED,"[{'displayName': 'Graeme McDowell', 'playerId': '25572'}]","$1,000,000","{'name': 'Sherwood CC', 'city': 'Thousand Oaks', 'stateCode': 'CA', 'country': 'United States of America', 'countryCode': 'USA'}","{'__typename': 'ImageAsset', 'imageOrg': 'pgatour-prod', 'imagePath': 'tournaments/logos/r000', 'assetType': 'image', 'fallbackImage': 'tournaments:logos:r000.png'}","{'__typename': 'ImageAsset', 'imageOrg': 'pgatour-prod', 'imagePath': 'pgatour/courses/r478/463/holes/hole18', 'assetType': 'image', 'fallbackImage': 'placeholders:tournamentBackgroundSolid.png'}","{'enabled': False, 'ios': {}, 'android': {}}","$4,000,000",,[],False,2012,,
55,R2012058,Franklin Templeton Shootout,2012,December,Dec 7 - 9,December 7th through December 9th,SHOW,COMPLETED,"[{'displayName': 'Kenny Perry', 'playerId': '01945'}, {'displayName': ""Sean O'Hair"", 'playerId': '24140'}]","$375,000","{'name': 'Tiburón Golf Course', 'city': 'Naples', 'stateCode': 'FL', 'country': 'United States of America', 'countryCode': 'USA'}","{'__typename': 'ImageAsset', 'imageOrg': 'pgatour-prod', 'imagePath': 'tournaments/logos/r000', 'assetType': 'image', 'fallbackImage': 'tournaments:logos:r000.png'}","{'__typename': 'ImageAsset', 'imageOrg': 'pgatour-prod', 'imagePath': 'pgatour/courses/r058/678/holes/hole18', 'assetType': 'image', 'fallbackImage': 'placeholders:tournamentBackgroundSolid.png'}","{'enabled': False, 'ios': {}, 'android': {}}","$3,000,000",,[],False,2012,,
